,Tournament,League,Date,Team1,Team2,WinTeam,Team1Kills,Team2Kills,Team1Gold,Team2Gold,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1RiftHeralds,Team2RiftHeralds,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Year,Team_T1,Region_code_T1,Team_T2,Region_code_T2,Team_Win,Region_code_Win,Blue/Red
20270,LCK 2020 Spring,LCK,2020-02-26 07:03:00,KT Rolster,SANDBOX Gaming,SANDBOX Gaming,1.0,10.0,49139.0,57334.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,1.0,2020,KT,KR,,NA,,NA,Red
20271,LCK 2020 Spring,LCK,2020-02-26 08:49:00,SANDBOX Gaming,KT Rolster,KT Rolster,3.0,11.0,51672.0,63346.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,9.0,0.0,2.0,2020,,NA,KT,KR,KT,KR,Red
20272,LCK 2020 Spring,LCK,2020-02-26 09:54:00,KT Rolster,SANDBOX Gaming,KT Rolster,15.0,3.0,51151.0,39719.0,4.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,2.0,0.0,2020,KT,KR,,NA,KT,KR,Blue
20273,LCK 2020 Spring,LCK,2020-02-26 10:34:00,T1,Griffin (Korean Team),T1,11.0,0.0,48547.0,39426.0,3.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,1.0,0.0,2020,T1,KR,GRF,KR,T1,KR,Blue
20274,LCK 2020 Spring,LCK,2020-02-26 11:58:00,Griffin (Korean Team),T1,T1,9.0,19.0,53052.0,60767.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,1.0,2020,GRF,KR,T1,KR,T1,KR,Red
20275,LCK 2020 Spring,LCK,2020-02-27 07:05:00,Gen.G,Afreeca Freecs,Afreeca Freecs,8.0,13.0,78717.0,80508.0,3.0,3.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,1.0,2020,GEN,KR,KDF,KR,KDF,KR,Red
20276,LCK 2020 Spring,LCK,2020-02-27 08:54:00,Afreeca Freecs,Gen.G,Gen.G,8.0,21.0,48687.0,59747.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,11.0,0.0,3.0,2020,KDF,KR,GEN,KR,GEN,KR,Red
20277,LCK 2020 Spring,LCK,2020-02-27 09:47:00,Gen.G,Afreeca Freecs,Gen.G,13.0,0.0,56136.0,41065.0,4.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,2020,GEN,KR,KDF,KR,GEN,KR,Blue
20278,LCK 2020 Spring,LCK,2020-02-27 10:44:00,Hanwha Life Esports,DAMWON Gaming,DAMWON Gaming,5.0,15.0,53450.0,65051.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,3.0,2020,HLE,KR,DK,KR,DK,KR,Red
20279,LCK 2020 Spring,LCK,2020-02-27 12:10:00,DAMWON Gaming,Hanwha Life Esports,Hanwha Life Esports,6.0,17.0,42406.0,53233.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,1.0,2020,DK,KR,HLE,KR,HLE,KR,Red
20280,LCK 2020 Spring,LCK,2020-02-27 12:59:00,Hanwha Life Esports,DAMWON Gaming,DAMWON Gaming,8.0,18.0,54219.0,62689.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,2020,HLE,KR,DK,KR,DK,KR,Red
20283,LCK 2020 Spring,LCK,2020-02-28 06:30:00,APK Prince,DragonX,DragonX,2.0,18.0,39390.0,55062.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,2020,,NA,,NA,,NA,Red
20286,LCK 2020 Spring,LCK,2020-02-28 08:41:00,DragonX,APK Prince,DragonX,25.0,7.0,64533.0,48367.0,2.0,2.0,2.0,0.0,2.0,0.0,10.0,1.0,3.0,0.0,2020,,NA,,NA,,NA,Blue
20287,LCK 2020 Spring,LCK,2020-02-28 09:32:00,T1,SANDBOX Gaming,T1,5.0,0.0,56160.0,41846.0,4.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,2020,T1,KR,,NA,T1,KR,Blue
20290,LCK 2020 Spring,LCK,2020-02-28 11:44:00,SANDBOX Gaming,T1,T1,3.0,14.0,47412.0,59901.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,11.0,0.0,2.0,2020,,NA,T1,KR,T1,KR,Red
20302,LCK 2020 Spring,LCK,2020-02-29 07:44:00,KT Rolster,Hanwha Life Esports,KT Rolster,16.0,10.0,62548.0,54967.0,4.0,2.0,0.0,0.0,2.0,0.0,10.0,3.0,2.0,0.0,2020,KT,KR,HLE,KR,KT,KR,Blue
20304,LCK 2020 Spring,LCK,2020-02-29 08:46:00,Hanwha Life Esports,KT Rolster,KT Rolster,2.0,10.0,47752.0,59853.0,1.0,4.0,0.0,2.0,0.0,2.0,3.0,11.0,0.0,3.0,2020,HLE,KR,KT,KR,KT,KR,Red
20305,LCK 2020 Spring,LCK,2020-02-29 09:46:00,DAMWON Gaming,Afreeca Freecs,DAMWON Gaming,13.0,4.0,51224.0,38503.0,3.0,1.0,1.0,0.0,2.0,0.0,10.0,1.0,2.0,0.0,2020,DK,KR,KDF,KR,DK,KR,Blue
20312,LCK 2020 Spring,LCK,2020-02-29 11:36:00,Afreeca Freecs,DAMWON Gaming,Afreeca Freecs,20.0,12.0,58344.0,52126.0,3.0,1.0,1.0,0.0,1.0,1.0,10.0,6.0,2.0,0.0,2020,KDF,KR,DK,KR,KDF,KR,Blue
20315,LCK 2020 Spring,LCK,2020-02-29 12:31:00,DAMWON Gaming,Afreeca Freecs,Afreeca Freecs,10.0,14.0,67948.0,74870.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,11.0,0.0,5.0,2020,DK,KR,KDF,KR,KDF,KR,Red
20344,LCK 2020 Spring,LCK,2020-03-01 06:16:00,Gen.G,APK Prince,Gen.G,13.0,3.0,54621.0,41286.0,4.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,3.0,0.0,2020,GEN,KR,,NA,GEN,KR,Blue
20347,LCK 2020 Spring,LCK,2020-03-01 08:36:00,APK Prince,Gen.G,Gen.G,5.0,16.0,49473.0,59142.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,1.0,2020,,NA,GEN,KR,GEN,KR,Red
20353,LCK 2020 Spring,LCK,2020-03-01 10:17:00,DragonX,Griffin (Korean Team),DragonX,11.0,2.0,70452.0,56676.0,5.0,1.0,2.0,0.0,2.0,0.0,10.0,2.0,3.0,0.0,2020,,NA,GRF,KR,,NA,Blue
20357,LCK 2020 Spring,LCK,2020-03-01 11:46:00,Griffin (Korean Team),DragonX,DragonX,7.0,12.0,49301.0,56330.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,1.0,2020,GRF,KR,,NA,,NA,Red
20386,LCK 2020 Spring,LCK,2020-03-04 07:08:00,DAMWON Gaming,DragonX,DragonX,7.0,18.0,52359.0,61888.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,7.0,0.0,1.0,2020,DK,KR,,NA,,NA,Red
20387,LCK 2020 Spring,LCK,2020-03-04 08:51:00,DragonX,DAMWON Gaming,DragonX,21.0,11.0,69569.0,53920.0,5.0,0.0,2.0,0.0,2.0,0.0,10.0,2.0,2.0,0.0,2020,,NA,DK,KR,,NA,Blue
20388,LCK 2020 Spring,LCK,2020-03-04 09:49:00,Hanwha Life Esports,APK Prince,APK Prince,3.0,8.0,49698.0,55628.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,9.0,0.0,2.0,2020,HLE,KR,,NA,,NA,Red
20389,LCK 2020 Spring,LCK,2020-03-04 11:40:00,APK Prince,Hanwha Life Esports,APK Prince,20.0,10.0,80487.0,71288.0,5.0,2.0,2.0,0.0,2.0,0.0,11.0,6.0,3.0,0.0,2020,,NA,HLE,KR,,NA,Blue
20390,LCK 2020 Spring,LCK,2020-03-05 08:02:00,SANDBOX Gaming,Gen.G,Gen.G,18.0,28.0,83520.0,91289.0,2.0,5.0,1.0,1.0,2.0,0.0,7.0,7.0,1.0,1.0,2020,,NA,GEN,KR,GEN,KR,Red
20391,LCK 2020 Spring,LCK,2020-03-05 09:07:00,Gen.G,SANDBOX Gaming,Gen.G,15.0,1.0,57104.0,41985.0,4.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,1.0,0.0,2020,GEN,KR,,NA,GEN,KR,Blue
20392,LCK 2020 Spring,LCK,2020-03-05 10:07:00,Afreeca Freecs,T1,T1,6.0,22.0,54344.0,68168.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,11.0,0.0,3.0,2020,KDF,KR,T1,KR,T1,KR,Red
20393,LCK 2020 Spring,LCK,2020-03-05 11:44:00,T1,Afreeca Freecs,Afreeca Freecs,5.0,16.0,52344.0,65402.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,11.0,0.0,3.0,2020,T1,KR,KDF,KR,KDF,KR,Red
20394,LCK 2020 Spring,LCK,2020-03-05 12:43:00,Afreeca Freecs,T1,Afreeca Freecs,15.0,9.0,76458.0,69091.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,2020,KDF,KR,T1,KR,KDF,KR,Blue
20398,LCK 2020 Spring,LCK,2020-03-06 07:45:00,Griffin (Korean Team),KT Rolster,Griffin (Korean Team),12.0,1.0,63378.0,58448.0,4.0,1.0,0.0,1.0,2.0,0.0,7.0,3.0,1.0,0.0,2020,GRF,KR,KT,KR,GRF,KR,Blue
20401,LCK 2020 Spring,LCK,2020-03-06 08:48:00,KT Rolster,Griffin (Korean Team),KT Rolster,15.0,5.0,63751.0,51972.0,5.0,0.0,1.0,0.0,2.0,0.0,11.0,3.0,3.0,0.0,2020,KT,KR,GRF,KR,KT,KR,Blue
20402,LCK 2020 Spring,LCK,2020-03-06 09:44:00,Griffin (Korean Team),KT Rolster,KT Rolster,0.0,11.0,41199.0,54120.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,4.0,2020,GRF,KR,KT,KR,KT,KR,Red
20742,LCK 2020 Spring,LCK,2020-03-25 05:23:00,Griffin (Korean Team),Gen.G,Gen.G,5.0,13.0,35545.0,48081.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,2020,GRF,KR,GEN,KR,GEN,KR,Red
20744,LCK 2020 Spring,LCK,2020-03-25 06:48:00,Gen.G,Griffin (Korean Team),Gen.G,11.0,6.0,48312.0,40025.0,1.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,2020,GEN,KR,GRF,KR,GEN,KR,Blue
20746,LCK 2020 Spring,LCK,2020-03-25 07:48:00,KT Rolster,DAMWON Gaming,KT Rolster,17.0,4.0,52899.0,47555.0,4.0,0.0,0.0,1.0,0.0,2.0,8.0,5.0,1.0,0.0,2020,KT,KR,DK,KR,KT,KR,Blue
20748,LCK 2020 Spring,LCK,2020-03-25 08:47:00,DAMWON Gaming,KT Rolster,DAMWON Gaming,12.0,9.0,65467.0,56638.0,5.0,0.0,1.0,0.0,2.0,0.0,11.0,1.0,4.0,0.0,2020,DK,KR,KT,KR,DK,KR,Blue
20750,LCK 2020 Spring,LCK,2020-03-25 09:43:00,KT Rolster,DAMWON Gaming,KT Rolster,12.0,3.0,50439.0,39672.0,4.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,2.0,0.0,2020,KT,KR,DK,KR,KT,KR,Blue
20752,LCK 2020 Spring,LCK,2020-03-25 10:31:00,Hanwha Life Esports,DragonX,DragonX,6.0,21.0,50436.0,62479.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,2.0,2020,HLE,KR,,NA,,NA,Red
20755,LCK 2020 Spring,LCK,2020-03-25 12:05:00,DragonX,Hanwha Life Esports,Hanwha Life Esports,8.0,9.0,58455.0,61553.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,1.0,2020,,NA,HLE,KR,HLE,KR,Red
20756,LCK 2020 Spring,LCK,2020-03-25 13:03:00,Hanwha Life Esports,DragonX,Hanwha Life Esports,14.0,10.0,65077.0,60032.0,4.0,2.0,1.0,0.0,1.0,1.0,9.0,4.0,1.0,0.0,2020,HLE,KR,,NA,HLE,KR,Blue
20757,LCK 2020 Spring,LCK,2020-03-26 05:40:00,Afreeca Freecs,SANDBOX Gaming,SANDBOX Gaming,4.0,16.0,48186.0,60279.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,10.0,0.0,2.0,2020,KDF,KR,,NA,,NA,Red
20759,LCK 2020 Spring,LCK,2020-03-26 06:52:00,SANDBOX Gaming,Afreeca Freecs,SANDBOX Gaming,15.0,6.0,68274.0,58635.0,3.0,3.0,1.0,0.0,0.0,2.0,9.0,3.0,2.0,0.0,2020,,NA,KDF,KR,,NA,Blue
20761,LCK 2020 Spring,LCK,2020-03-26 07:52:00,T1,APK Prince,T1,14.0,0.0,47136.0,35028.0,3.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,2.0,0.0,2020,T1,KR,,NA,T1,KR,Blue
20764,LCK 2020 Spring,LCK,2020-03-26 09:05:00,APK Prince,T1,T1,13.0,23.0,53726.0,60948.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,8.0,0.0,1.0,2020,,NA,T1,KR,T1,KR,Red
20768,LCK 2020 Spring,LCK,2020-03-26 11:35:00,Gen.G,DAMWON Gaming,Gen.G,16.0,3.0,53560.0,48697.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0,4.0,2.0,0.0,2020,GEN,KR,DK,KR,GEN,KR,Blue
20769,LCK 2020 Spring,LCK,2020-03-26 13:06:00,DAMWON Gaming,Gen.G,Gen.G,11.0,9.0,58767.0,60837.0,4.0,2.0,0.0,2.0,2.0,0.0,8.0,7.0,1.0,1.0,2020,DK,KR,GEN,KR,GEN,KR,Red
20771,LCK 2020 Spring,LCK,2020-03-27 05:32:00,Hanwha Life Esports,KT Rolster,KT Rolster,3.0,15.0,45579.0,54802.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,8.0,0.0,1.0,2020,HLE,KR,KT,KR,KT,KR,Red
20774,LCK 2020 Spring,LCK,2020-03-27 06:48:00,KT Rolster,Hanwha Life Esports,KT Rolster,18.0,2.0,47734.0,34643.0,3.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,2020,KT,KR,HLE,KR,KT,KR,Blue
20777,LCK 2020 Spring,LCK,2020-03-27 07:34:00,SANDBOX Gaming,Griffin (Korean Team),Griffin (Korean Team),4.0,23.0,47401.0,57883.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,8.0,0.0,1.0,2020,,NA,GRF,KR,GRF,KR,Red
20784,LCK 2020 Spring,LCK,2020-03-27 08:56:00,Griffin (Korean Team),SANDBOX Gaming,SANDBOX Gaming,8.0,16.0,53806.0,57606.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,7.0,0.0,1.0,2020,GRF,KR,,NA,,NA,Red
20787,LCK 2020 Spring,LCK,2020-03-27 09:50:00,SANDBOX Gaming,Griffin (Korean Team),SANDBOX Gaming,11.0,1.0,60433.0,46041.0,4.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,2020,,NA,GRF,KR,,NA,Blue
20792,LCK 2020 Spring,LCK,2020-03-27 10:48:00,T1,DragonX,T1,11.0,4.0,79783.0,71228.0,4.0,3.0,1.0,1.0,1.0,0.0,10.0,3.0,2.0,0.0,2020,T1,KR,,NA,T1,KR,Blue
20799,LCK 2020 Spring,LCK,2020-03-27 12:36:00,DragonX,T1,T1,7.0,16.0,53333.0,63559.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,10.0,0.0,2.0,2020,,NA,T1,KR,T1,KR,Red
20809,LCK 2020 Spring,LCK,2020-03-28 05:31:00,DAMWON Gaming,APK Prince,DAMWON Gaming,30.0,21.0,106586.0,96577.0,5.0,2.0,4.0,1.0,2.0,0.0,11.0,6.0,4.0,1.0,2020,DK,KR,,NA,DK,KR,Blue
20816,LCK 2020 Spring,LCK,2020-03-28 07:14:00,APK Prince,DAMWON Gaming,DAMWON Gaming,7.0,21.0,52600.0,62153.0,2.0,4.0,1.0,0.0,2.0,0.0,3.0,8.0,0.0,1.0,2020,,NA,DK,KR,DK,KR,Red
20824,LCK 2020 Spring,LCK,2020-03-28 09:00:00,Afreeca Freecs,Gen.G,Gen.G,10.0,17.0,61090.0,66402.0,3.0,3.0,0.0,1.0,2.0,0.0,3.0,8.0,0.0,1.0,2020,KDF,KR,GEN,KR,GEN,KR,Red
20830,LCK 2020 Spring,LCK,2020-03-28 10:00:00,Gen.G,Afreeca Freecs,Gen.G,9.0,3.0,58024.0,49175.0,2.0,3.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,2020,GEN,KR,KDF,KR,GEN,KR,Blue
20834,LCK 2020 Spring,LCK,2020-03-28 11:15:00,Griffin (Korean Team),DragonX,DragonX,8.0,19.0,44194.0,55200.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,2.0,2020,GRF,KR,,NA,,NA,Red
20838,LCK 2020 Spring,LCK,2020-03-28 12:31:00,DragonX,Griffin (Korean Team),DragonX,22.0,9.0,55012.0,41182.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,2020,,NA,GRF,KR,,NA,Blue
20856,LCK 2020 Spring,LCK,2020-03-29 04:48:00,T1,Hanwha Life Esports,T1,14.0,3.0,46397.0,36393.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2020,T1,KR,HLE,KR,T1,KR,Blue
20858,LCK 2020 Spring,LCK,2020-03-29 05:44:00,Hanwha Life Esports,T1,Hanwha Life Esports,17.0,8.0,53901.0,46224.0,3.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,2.0,0.0,2020,HLE,KR,T1,KR,HLE,KR,Blue
20861,LCK 2020 Spring,LCK,2020-03-29 06:33:00,T1,Hanwha Life Esports,T1,19.0,7.0,70540.0,62966.0,3.0,3.0,1.0,1.0,1.0,1.0,10.0,3.0,3.0,0.0,2020,T1,KR,HLE,KR,T1,KR,Blue
20865,LCK 2020 Spring,LCK,2020-03-29 07:37:00,APK Prince,SANDBOX Gaming,APK Prince,14.0,4.0,56544.0,44589.0,2.0,2.0,1.0,0.0,2.0,0.0,11.0,2.0,2.0,0.0,2020,,NA,,NA,,NA,Blue
20869,LCK 2020 Spring,LCK,2020-03-29 08:46:00,SANDBOX Gaming,APK Prince,APK Prince,14.0,18.0,67870.0,72385.0,3.0,4.0,0.0,2.0,1.0,1.0,7.0,7.0,0.0,1.0,2020,,NA,,NA,,NA,Red
20875,LCK 2020 Spring,LCK,2020-03-29 09:54:00,KT Rolster,Afreeca Freecs,KT Rolster,18.0,5.0,48677.0,35946.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,2020,KT,KR,KDF,KR,KT,KR,Blue
20879,LCK 2020 Spring,LCK,2020-03-29 11:24:00,Afreeca Freecs,KT Rolster,Afreeca Freecs,14.0,6.0,61546.0,53545.0,3.0,2.0,1.0,0.0,1.0,1.0,10.0,4.0,2.0,0.0,2020,KDF,KR,KT,KR,KDF,KR,Blue
20882,LCK 2020 Spring,LCK,2020-03-29 12:21:00,KT Rolster,Afreeca Freecs,KT Rolster,13.0,12.0,66113.0,65836.0,4.0,1.0,0.0,1.0,2.0,0.0,7.0,2.0,1.0,0.0,2020,KT,KR,KDF,KR,KT,KR,Blue
20909,LCK 2020 Spring,LCK,2020-04-01 04:39:00,DragonX,SANDBOX Gaming,DragonX,9.0,3.0,55225.0,46660.0,3.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,0.0,2020,,NA,,NA,,NA,Blue
20910,LCK 2020 Spring,LCK,2020-04-01 05:52:00,SANDBOX Gaming,DragonX,SANDBOX Gaming,25.0,7.0,75204.0,62758.0,3.0,3.0,1.0,0.0,2.0,0.0,11.0,1.0,3.0,0.0,2020,,NA,,NA,,NA,Blue
20912,LCK 2020 Spring,LCK,2020-04-01 07:04:00,DragonX,SANDBOX Gaming,DragonX,14.0,2.0,49202.0,36746.0,2.0,1.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,2020,,NA,,NA,,NA,Blue
20914,LCK 2020 Spring,LCK,2020-04-01 07:52:00,KT Rolster,Griffin (Korean Team),KT Rolster,10.0,6.0,60608.0,50493.0,5.0,0.0,1.0,0.0,2.0,0.0,10.0,3.0,2.0,0.0,2020,KT,KR,GRF,KR,KT,KR,Blue
20917,LCK 2020 Spring,LCK,2020-04-01 09:05:00,Griffin (Korean Team),KT Rolster,Griffin (Korean Team),15.0,4.0,68359.0,54854.0,4.0,2.0,1.0,0.0,2.0,0.0,9.0,3.0,2.0,0.0,2020,GRF,KR,KT,KR,GRF,KR,Blue
20919,LCK 2020 Spring,LCK,2020-04-01 09:59:00,KT Rolster,Griffin (Korean Team),KT Rolster,11.0,1.0,51820.0,38004.0,4.0,0.0,1.0,0.0,2.0,0.0,11.0,1.0,3.0,0.0,2020,KT,KR,GRF,KR,KT,KR,Blue
20921,LCK 2020 Spring,LCK,2020-04-01 10:48:00,Gen.G,T1,Gen.G,12.0,8.0,66849.0,66152.0,4.0,2.0,0.0,1.0,1.0,1.0,8.0,6.0,1.0,1.0,2020,GEN,KR,T1,KR,GEN,KR,Blue
20923,LCK 2020 Spring,LCK,2020-04-01 12:31:00,T1,Gen.G,T1,8.0,2.0,51212.0,41538.0,1.0,3.0,1.0,0.0,2.0,0.0,11.0,2.0,3.0,0.0,2020,T1,KR,GEN,KR,T1,KR,Blue
20924,LCK 2020 Spring,LCK,2020-04-01 13:26:00,Gen.G,T1,T1,3.0,18.0,45569.0,57685.0,1.0,4.0,0.0,1.0,2.0,0.0,4.0,9.0,0.0,1.0,2020,GEN,KR,T1,KR,T1,KR,Red
20925,LCK 2020 Spring,LCK,2020-04-02 04:20:00,Afreeca Freecs,APK Prince,APK Prince,14.0,21.0,58671.0,64711.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,1.0,2020,KDF,KR,,NA,,NA,Red
20926,LCK 2020 Spring,LCK,2020-04-02 05:56:00,APK Prince,Afreeca Freecs,APK Prince,22.0,19.0,68365.0,60835.0,2.0,3.0,1.0,0.0,1.0,1.0,11.0,3.0,3.0,0.0,2020,,NA,KDF,KR,,NA,Blue
20929,LCK 2020 Spring,LCK,2020-04-02 06:59:00,DAMWON Gaming,Hanwha Life Esports,DAMWON Gaming,19.0,6.0,55295.0,38059.0,4.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,2020,DK,KR,HLE,KR,DK,KR,Blue
20931,LCK 2020 Spring,LCK,2020-04-02 08:02:00,Hanwha Life Esports,DAMWON Gaming,DAMWON Gaming,4.0,20.0,35305.0,52026.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,2.0,2020,HLE,KR,DK,KR,DK,KR,Red
20934,LCK 2020 Spring,LCK,2020-04-02 09:04:00,KT Rolster,DragonX,DragonX,2.0,14.0,43095.0,52479.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,1.0,2020,KT,KR,,NA,,NA,Red
20939,LCK 2020 Spring,LCK,2020-04-02 10:18:00,DragonX,KT Rolster,DragonX,19.0,3.0,56900.0,41758.0,2.0,2.0,1.0,0.0,2.0,0.0,11.0,2.0,2.0,0.0,2020,,NA,KT,KR,,NA,Blue
20944,LCK 2020 Spring,LCK,2020-04-03 04:33:00,Gen.G,SANDBOX Gaming,Gen.G,19.0,3.0,55745.0,40544.0,3.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,2020,GEN,KR,,NA,GEN,KR,Blue
20947,LCK 2020 Spring,LCK,2020-04-03 05:57:00,SANDBOX Gaming,Gen.G,Gen.G,4.0,13.0,55306.0,62410.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,0.0,1.0,2020,,NA,GEN,KR,GEN,KR,Red
20950,LCK 2020 Spring,LCK,2020-04-03 06:42:00,Griffin (Korean Team),T1,Griffin (Korean Team),10.0,12.0,66840.0,67101.0,2.0,4.0,1.0,1.0,0.0,2.0,10.0,7.0,2.0,1.0,2020,GRF,KR,T1,KR,GRF,KR,Blue
20956,LCK 2020 Spring,LCK,2020-04-03 08:06:00,T1,Griffin (Korean Team),T1,7.0,4.0,55599.0,46157.0,2.0,2.0,0.0,0.0,2.0,0.0,9.0,1.0,2.0,0.0,2020,T1,KR,GRF,KR,T1,KR,Blue
20959,LCK 2020 Spring,LCK,2020-04-03 09:11:00,Griffin (Korean Team),T1,T1,4.0,20.0,46983.0,63206.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,11.0,0.0,1.0,2020,GRF,KR,T1,KR,T1,KR,Red
20963,LCK 2020 Spring,LCK,2020-04-03 10:02:00,Afreeca Freecs,DAMWON Gaming,DAMWON Gaming,9.0,16.0,64962.0,74673.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,10.0,0.0,1.0,2020,KDF,KR,DK,KR,DK,KR,Red
20968,LCK 2020 Spring,LCK,2020-04-03 11:46:00,DAMWON Gaming,Afreeca Freecs,DAMWON Gaming,21.0,11.0,77524.0,69653.0,4.0,3.0,2.0,1.0,1.0,1.0,8.0,6.0,2.0,1.0,2020,DK,KR,KDF,KR,DK,KR,Blue
20975,LCK 2020 Spring,LCK,2020-04-04 03:53:00,APK Prince,KT Rolster,APK Prince,21.0,8.0,76436.0,66745.0,4.0,2.0,2.0,0.0,2.0,0.0,11.0,4.0,3.0,0.0,2020,,NA,KT,KR,,NA,Blue
20979,LCK 2020 Spring,LCK,2020-04-04 05:57:00,KT Rolster,APK Prince,KT Rolster,10.0,4.0,60635.0,48322.0,4.0,1.0,1.0,0.0,1.0,1.0,11.0,2.0,3.0,0.0,2020,KT,KR,,NA,KT,KR,Blue
20981,LCK 2020 Spring,LCK,2020-04-04 06:51:00,APK Prince,KT Rolster,APK Prince,21.0,5.0,60528.0,50573.0,4.0,1.0,0.0,1.0,2.0,0.0,8.0,3.0,1.0,0.0,2020,,NA,KT,KR,,NA,Blue
20983,LCK 2020 Spring,LCK,2020-04-04 07:43:00,SANDBOX Gaming,Hanwha Life Esports,Hanwha Life Esports,9.0,9.0,60342.0,60627.0,4.0,2.0,0.0,1.0,0.0,2.0,6.0,8.0,1.0,2.0,2020,,NA,HLE,KR,HLE,KR,Red
20990,LCK 2020 Spring,LCK,2020-04-04 09:08:00,Hanwha Life Esports,SANDBOX Gaming,SANDBOX Gaming,5.0,22.0,44132.0,57187.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,2.0,2020,HLE,KR,,NA,,NA,Red
20992,LCK 2020 Spring,LCK,2020-04-04 09:57:00,SANDBOX Gaming,Hanwha Life Esports,SANDBOX Gaming,11.0,4.0,53474.0,44985.0,4.0,0.0,1.0,0.0,1.0,1.0,10.0,2.0,2.0,0.0,2020,,NA,HLE,KR,,NA,Blue
20996,LCK 2020 Spring,LCK,2020-04-04 10:59:00,Gen.G,DragonX,DragonX,4.0,18.0,53869.0,67446.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,9.0,0.0,1.0,2020,GEN,KR,,NA,,NA,Red
21001,LCK 2020 Spring,LCK,2020-04-04 12:15:00,DragonX,Gen.G,DragonX,13.0,5.0,75527.0,66571.0,4.0,3.0,1.0,1.0,2.0,0.0,9.0,3.0,2.0,0.0,2020,,NA,GEN,KR,,NA,Blue
