,Team,ID,Nationality,Country,Birthdate,IsRetired,Region
5869,Umbra Collective,sgrug4,,United States,,0,North America
5870,Umbra Collective,SirCaptFair,,Canada,,0,North America
5871,Umbra Divinus Gaming,Profesor,,Greece,,0,Europe
5872,Undead Gaming,Daedra,,Argentina,2002-04-25,0,Latin America
5873,Undead Gaming,Deftsu,,Argentina,2002-12-28,0,Latin America
5874,Undead Gaming,Hyensu,,Argentina,,0,Latin America
5875,Undead Gaming,Kea,,Argentina,,0,Latin America
5876,Undead Gaming,Kure,,Argentina,,0,Latin America
5877,Undead Gaming,Trashy,,Argentina,2002-05-15,0,Latin America
5878,Undead Gaming,wardz,,Argentina,1992-03-03,0,Latin America
5879,Undead Gaming,Wolfy,,Argentina,,0,Latin America
5880,Underworld Esports,Cinqe,Italy,,,0,EMEA
5881,Underworld Esports,Lord Flipper,,Italy,,0,EMEA
5882,Unicorns of Love Sexy Edition,CaD,,South Korea,2002-02-20,0,EMEA
5883,Unicorns of Love Sexy Edition,Fun K3y,,Germany,,0,EMEA
5884,Unicorns of Love Sexy Edition,Invi,,Russia,,0,EMEA
5885,Unicorns of Love Sexy Edition,Lekcyc,,Russia,1996-07-24,0,EMEA
5886,Unicorns of Love Sexy Edition,Mask,,South Korea,2000-11-20,0,EMEA
5887,Unicorns of Love Sexy Edition,Sayna,,Germany,1998-07-12,0,EMEA
5888,Unicorns of Love Sexy Edition,Sheepy,,Germany,1993-10-17,0,EMEA
5889,Unicorns of Love Sexy Edition,Sleet,,Germany,1995-09-26,0,EMEA
5890,Unicorns of Love Sexy Edition,Venour,,Germany,2002-01-08,0,EMEA
5891,UniQ Esports Club,ikkine,,Finland,1995-03-07,0,EMEA
5892,UniQ Esports Club,Kira,,Morocco,2000-06-24,0,EMEA
5893,UniQ Esports Club,Poopy,,Sweden,1999-07-27,0,EMEA
5894,UniQ Esports Club,RustySniper,,Sweden,,0,EMEA
5895,UniQ Esports Club,ukko2000,,Finland,,0,EMEA
5896,UniQ Esports Club,UniqueCORN,,Austria,2001-02-21,0,EMEA
5897,UniQ Esports Club,Woldjo,,Denmark,,0,EMEA
5898,Universitario Esports,Abaddon,,Peru,,0,Latin America
5899,Universitario Esports,AlienBoy,,Peru,,0,Latin America
5900,Universitario Esports,Annataqui,,Peru,,0,Latin America
5901,Universitario Esports,Galeon,,Chile,,0,Latin America
5902,Universitario Esports,khaN,,Peru,,0,Latin America
5903,Universitario Esports,Raglem,,Peru,,0,Latin America
5904,Universitario Esports,Snoopy,,Peru,1996-07-23,0,Latin America
5905,University of British Columbia,Arkaynn,,Canada,,0,North America
5906,University of British Columbia,Ochre99,,Canada,,0,North America
5907,University of British Columbia,Sarin,,Canada,,0,North America
5908,University of British Columbia,Shin Chin,Canada,Hong Kong,1999-01-15,0,North America
5909,University of British Columbia,Swkeeee,,Canada,,0,North America
5910,University of British Columbia,viodetta,,Canada,,0,North America
5911,University of Colorado Boulder,MalevolentTitan,,United States,,0,North America
5912,University of Colorado Boulder,Nurdistheword,,United States,,0,North America
5913,University of Illinois at Urbana-Champaign,Acillac,,United States,,0,North America
5914,University of Illinois at Urbana-Champaign,CarbonDiO,,United States,,0,North America
5915,University of Illinois at Urbana-Champaign,Heart,,China,1999-06-08,0,North America
5916,University of Illinois at Urbana-Champaign,Le Punisher,,United States,,0,North America
5917,University of Illinois at Urbana-Champaign,noob sleep early,,United States,2004-07-24,0,North America
5918,University of Illinois at Urbana-Champaign,SilverRitter,,United States,,0,North America
5919,University of Illinois at Urbana-Champaign,superfastmonkey,,United States,,0,North America
5920,University of Louisiana at Lafayette,ArcDusk,,United States,2000-11-02,0,North America
5921,University of Louisiana at Lafayette,Duster,,United States,,0,North America
5922,University of Louisiana at Lafayette,Kimchihyo,,United States,,0,North America
5923,University of Louisiana at Lafayette,LOAFman,,United States,2002-04-09,0,North America
5924,University of Louisiana at Lafayette,MobaMouse,,United States,1998-08-01,0,North America
5925,University of Louisiana at Lafayette,princedelo,,United States,,0,North America
5926,University of Louisiana at Lafayette,slug,,United States,2002-07-24,0,North America
5927,University of Louisiana at Lafayette,THE KRISP CHIN,,United States,2001-01-23,0,North America
5928,University of Louisiana at Lafayette,Tyno,,United States,2000-11-28,0,North America
5929,University of Michigan,Ardin,Canada,China,1999-09-14,0,North America
5930,University of Michigan,BlG BEAR,,United States,,0,North America
5931,University of Michigan,DGMaster,,South Korea,1999-09-13,0,North America
5932,University of Michigan,Doowan,,United States,,0,North America
5933,University of Michigan,Jam Jim,,United States,,0,North America
5934,University of Michigan,Jouzef,,Iraq,2002-11-30,0,North America
5935,University of Michigan,Maximos,,United States,,0,North America
5936,University of Michigan,Oraces,,United States,2001-03-24,0,North America
5937,University of Michigan,Qet,,United States,1997-12-09,0,North America
5938,University of Michigan,Shamwwow,,United States,,0,North America
5939,University of Michigan,Soma,,United States,,0,North America
5940,University of Mississippi,Collamer,,United States,1997-11-04,0,North America
5941,University of Mississippi,Icelandic Hero,"United States,Iceland",United States,,0,North America
5942,University of Mississippi,Legacy,,United States,2001-07-07,0,North America
5943,University of Mississippi,Nem9,,United States,,0,North America
5944,University of Mississippi,Rhino,,United States,1998-10-03,0,North America
5945,University of Mississippi,UncleSam,United States,Brazil,,0,North America
5946,University of Ottawa,gumbee power,,Canada,,0,North America
5947,University of Ottawa,Oni Akuma,,Canada,,0,North America
5948,University of Ottawa,sprinklrr,,Canada,,0,North America
5949,University of Ottawa,TA4LIFE,,Canada,,0,North America
5950,University of South Florida,chenchen,United States,China,2003-04-21,0,North America
5951,University of South Florida,Dandelion Yi,,United States,,0,North America
5952,University of South Florida,niick,,Brazil,,0,North America
5953,University of St. Thomas,Dantwist,,United States,,0,North America
5954,University of St. Thomas,Dardoch,,United States,1998-04-10,0,North America
5955,University of St. Thomas,porsche,,United States,2004-04-27,0,North America
5956,University of Texas at Austin,Abmis,,United States,,0,North America
5957,University of Texas at Austin,CrusherCake,,United States,,0,North America
5958,University of Texas at Austin,Naas,,United States,,0,North America
5959,University of Texas at Austin,pulse,,South Korea,,0,North America
5960,University of Texas at Austin,Respectfully,,United States,,0,North America
5961,University of Texas at Austin,Sonder,,United States,,0,North America
5962,University of Texas at Austin,Vallency,,United States,,0,North America
5963,University of Texas at Dallas,Deftly,,United States,1997-12-22,0,North America
5964,University of Texas at Dallas,Excodar,,United States,,0,North America
5965,University of Texas at Dallas,Grustle,,United States,,0,North America
5966,University of Texas at Dallas,Hemal,,United States,,0,North America
5967,University of Texas at Dallas,potatoblaster,,United States,,0,North America
5968,University of Texas at Dallas,VinnyHuan,,United States,,0,North America
5969,University of Texas at Dallas,YHL,,United States,,0,North America
5970,University of Texas at Dallas,Yoshiwee,,United States,,0,North America
5971,University of Toronto,Aymmy,,Canada,,0,North America
5972,University of Toronto,blue612,Hong Kong,,,0,North America
5973,University of Toronto,eluulu,,China,,0,North America
5974,University of Toronto,fortunate,,Canada,,0,North America
5975,University of Toronto,hoooing,,South Korea,,0,North America
5976,University of Toronto,LittleFrosty,Canada,China,,0,North America
5977,University of Toronto,NoticeMeSenpai,,Canada,,0,North America
5978,University of Toronto,Oltan,,Turkey,,0,North America
5979,University of Washington,Ascent,,United States,1999-12-16,0,North America
5980,University of Washington,Mimage,,United States,,0,North America
5981,University of Washington,Pascho,,United States,2000-08-24,0,North America
5982,University of Washington,Sico,,United States,,0,North America
5983,University of Washington,Theskyfallsforme,,China,,0,North America
5984,University of Waterloo,callum koi,,Canada,,0,North America
5985,University of Waterloo,Inexhaustive,,Canada,,0,North America
5986,University of Waterloo,legands,Canada,Hong Kong,,0,North America
5987,University of Waterloo,picapica,Taiwan,,,0,North America
5988,University of Waterloo,sai desu,,Canada,,0,North America
5989,University of Waterloo,usephysics,,Canada,,0,North America
5990,University of Western Ontario,Bloodrush,,Canada,,0,North America
5991,University of Western Ontario,calculus,,Canada,,0,North America
5992,University of Western Ontario,Crackadon,,Canada,,0,North America
5993,University of Western Ontario,Grovy,,Canada,,0,North America
5994,University of Western Ontario,Loyal,,Canada,,0,North America
5995,University of Western Ontario,Okahra,,Canada,,0,North America
5996,University of Western Ontario,Pynt,Canada,China,2003-09-12,0,North America
5997,V3 Esports,Acee,,Japan,1997-11-25,0,Japan
5998,V3 Esports,Awaker,,Japan,1992-01-14,0,Japan
5999,V3 Esports,dresscode,,Japan,,0,Japan
6000,V3 Esports,ezman,,Japan,,0,Japan
6001,V3 Esports,Hetel,,Japan,1999-07-16,0,Japan
6002,V3 Esports,HRK,,Japan,,0,Japan
6003,V3 Esports,HW4NG,,South Korea,1991-06-20,0,Japan
6004,V3 Esports,Laxy,,Japan,,0,Japan
6005,V3 Esports,Pon,,Japan,,0,Japan
6006,V3 Esports,Washidai,,Japan,2000-01-12,0,Japan
6007,Valiance,Boras,,Croatia,,0,EMEA
6008,Valiance,Hatred,,Bulgaria,1997-12-10,0,EMEA
6009,Valiance,hi im iheb,,Tunisia,,0,EMEA
6010,Valiance,Hyaz,,Germany,1997-05-08,0,EMEA
6011,Valiance,Komandata,,Bulgaria,,0,EMEA
6012,Valiance,Nazrat,,Bulgaria,2003-07-28,0,EMEA
6013,Valiance,Sahira,,Sweden,2000-05-02,0,EMEA
6014,Vanir,Gaarfield,,Romania,,0,EMEA
6015,Vanir,Harbo,,Denmark,,0,EMEA
6016,Vanir,Kitano,,France,,0,EMEA
6017,Vanir,Liam Cole,,Denmark,,0,EMEA
6018,Vanir,Pipibaat,,Netherlands,2001-02-24,0,EMEA
6019,Vanir,Riziki,,Norway,,0,EMEA
6020,Venomcrest Esports,Curl,,Denmark,2003-07-24,0,EMEA
6021,Venomcrest Esports,Guffe,,Denmark,,0,EMEA
6022,Venomcrest Esports,Phenomenal,,Turkey,,0,EMEA
6023,Verdant,Dan Holt,,United Kingdom,,0,EMEA
6024,Verdant,Froomie,,United Kingdom,1994-07-11,0,EMEA
6025,Verdant,Guubi,,Denmark,1999-04-30,0,EMEA
6026,Verdant,Knighter,,Denmark,,0,EMEA
6027,Verdant,Nille,,Finland,2000-08-16,0,EMEA
6028,Verdant,Taxer,,Denmark,1999-06-05,0,EMEA
6029,Verdant,Wendel,,Denmark,1998-09-18,0,EMEA
6030,Vertex Esports Club,4ever,,China,,0,PCS
6031,Vertex Esports Club,Chirp,,Australia,,0,PCS
6032,Vertex Esports Club,Hysterics,,Australia,1995-04-12,0,PCS
6033,Vertex Esports Club,Rosey,,Australia,1994-03-05,0,PCS
6034,Vertex Esports Club,styled,,Australia,,0,PCS
6035,Vertex Esports Club,Tomasino,,Portugal,,0,PCS
6036,Vertex Esports Club,Woodon,,South Korea,,0,PCS
6037,Vietnam Esports TV,An Ám Ảnk,,Vietnam,1988-08-17,0,Vietnam
6038,Vietnam Esports TV,Đức Lợi,,Vietnam,,0,Vietnam
6039,Vietnam Esports TV,Hữu Trung,,Vietnam,1997-09-13,0,Vietnam
6040,Vietnam Esports TV,Ling,,Vietnam,,0,Vietnam
6041,Vietnam Esports TV,Lu,,Vietnam,1988-12-05,0,Vietnam
6042,VietSun Esports,Erdbeere,,Vietnam,2003-07-26,0,Vietnam
6043,VietSun Esports,Keiko,,Vietnam,1999-08-11,0,Vietnam
6044,VietSun Esports,LDK,,,2001-09-09,0,Vietnam
6045,VietSun Esports,Tado,,Vietnam,1998-05-01,0,Vietnam
6046,Villarreal QLASH,Air,"China,Sweden",China,2001-06-07,0,EMEA
6047,Villarreal QLASH,cyraXx,,Latvia,2002-04-16,0,EMEA
6048,Villarreal QLASH,Devas,,Spain,,0,EMEA
6049,Villarreal QLASH,Jiahao,,China,,0,EMEA
6050,Villarreal QLASH,Oriloler,,Spain,,0,EMEA
6051,Villarreal QLASH,Rox,,Italy,1999-03-23,0,EMEA
6052,Villarreal QLASH,YuJian,,China,,0,EMEA
6053,VININE,Bladeshow,,Germany,,0,EMEA
6054,VININE,Kamon,,Germany,,0,EMEA
6055,VININE,Kutcher,Germany,,,0,EMEA
6056,VININE,Sola,,Germany,,0,EMEA
6057,Vipers,ByFalco,,Peru,,0,Latin America
6058,Vipers,Jacklong,,Peru,,0,Latin America
6059,Vipers,Uparela,,Colombia,,0,Latin America
6060,Virginia Polytechnic Institute and State University,404,,China,,0,North America
6061,Virginia Polytechnic Institute and State University,Andyincher,,United States,,0,North America
6062,Virginia Polytechnic Institute and State University,Babbles,,United States,,0,North America
6063,Virginia Polytechnic Institute and State University,Leancuisine,,United States,,0,North America
6064,Virginia Polytechnic Institute and State University,rege,,United States,,0,North America
6065,Vitality.Bee,Czajek,,Poland,2003-09-24,0,EMEA
6066,Vitality.Bee,Daglas,,Poland,2005-10-23,0,EMEA
6067,Vitality.Bee,Innaxe,"Bulgaria,United Kingdom",Bulgaria,1999-03-23,0,EMEA
6068,Vitality.Bee,Jactroll,,Poland,1998-08-05,0,EMEA
6069,Vitality.Bee,Krog,,Denmark,2000-09-22,0,EMEA
6070,Vitality.Bee,Nahovsky,,Poland,1993-05-16,0,EMEA
6071,Vitality.Bee,Neon,,Slovakia,1999-04-24,0,EMEA
6072,Vitality.Bee,Patkica,,Serbia,,0,EMEA
6073,Vitality.Bee,Spale,,Serbia,1992-07-06,0,EMEA
6074,ViV Esport,Brosak,,France,,1,EMEA
6075,ViV Esport,Hellombre,,France,,0,EMEA
6076,ViV Esport,JDG,,France,1998-11-09,0,EMEA
6077,ViV Esport,Joinze,,France,,0,EMEA
6078,ViV Esport,Jujutw0,,France,1998-11-24,0,EMEA
6079,ViV Esport,Serendip,,France,,0,EMEA
6080,ViV Esport,Twelve,,France,,0,EMEA
6081,ViV Esport,XERSUS,,France,,0,EMEA
6082,Vivo Keyd Stars,Damage,,Brazil,1997-06-20,0,Brazil
6083,Vivo Keyd Stars,Grell,,Mexico,2001-04-09,0,Brazil
6084,Vivo Keyd Stars,Grevthar,,Brazil,1999-08-24,0,Brazil
6085,Vivo Keyd Stars,GUIGO,,Brazil,2002-01-28,0,Brazil
6086,Vivo Keyd Stars,Hypno,,Brazil,,0,Brazil
6087,Vivo Keyd Stars,Sigmaros,,Brazil,,0,Brazil
6088,Vivo Keyd Stars,Tombrutu,,Brazil,,0,Brazil
6089,Vivo Keyd Stars,Trigo,,Brazil,1999-09-24,0,Brazil
6090,Vivo Keyd Stars,Von,,Brazil,1994-03-23,0,Brazil
6091,Vivo Keyd Stars Academy,Leleko,,Brazil,,0,Brazil
6092,Vivo Keyd Stars Academy,Patron,,Brazil,,0,Brazil
6093,Vivo Keyd Stars Academy,ST3PZ,,Brazil,,0,Brazil
6094,Vivo Keyd Stars Academy,Sting,,Brazil,2001-07-19,0,Brazil
6095,Vivo Keyd Stars Academy,Telas,,Brazil,,0,Brazil
6096,Vivo Keyd Stars Academy,Tyrin,,Brazil,2001-12-11,0,Brazil
6097,Void Gaming,Gaara,,Greece,,1,Europe
6098,Void Gaming,Sveronis,,Greece,1998-08-26,0,Europe
6099,Void Gaming Phenomenon,Owner,,Greece,,0,Europe
6100,Waia Snikt,ImMine,,Ecuador,,0,Latin America
6101,Waia Snikt,Mayhem,,Mexico,1996-09-15,0,Latin America
6102,Waia Snikt,Raiden,,Chile,,0,Latin America
6103,Waia Snikt,Sassae,,Ecuador,2000-02-11,0,Latin America
6104,Waia Snikt,SlayerSupr,,Mexico,,0,Latin America
6105,Waia Snikt,Zeth,,Colombia,,0,Latin America
6106,Waia Snikt,Zeypher,,Colombia,1996-03-06,0,Latin America
6107,WAP Esports,Chordy,,Argentina,2001-05-10,0,Latin America
6108,WAP Esports,Fortu,,Argentina,,0,Latin America
6109,WAP Esports,Funky Dog,,Argentina,,0,Latin America
6110,WAP Esports,Kumew,,Argentina,,0,Latin America
6111,WAP Esports,Lac,,Argentina,2001-04-21,0,Latin America
6112,WAP Esports,MisterG,,Argentina,2000-10-02,0,Latin America
6113,WAP Esports,Sunblast,,Argentina,1997-06-16,0,Latin America
6114,War Legion Esports,FREDEAD,,Puerto Rico,1996-05-08,0,Latin America
6115,War Legion Esports,Gabylidades,,Puerto Rico,,0,Latin America
6116,War Legion Esports,Jean,,Colombia,,0,Latin America
6117,War Legion Esports,Kutarra,,Panama,,0,Latin America
6118,War Legion Esports,Onier,,Guatemala,1999-07-30,0,Latin America
6119,War Legion Esports,Redstratos,,Barbados,,0,Latin America
6120,War Legion Esports,Serah,,Mexico,,0,Latin America
6121,War Legion Esports,Sunriser,,Puerto Rico,1997-11-20,0,Latin America
6122,Webidoo Gaming,Panj,,Serbia,1998-08-30,0,EMEA
6123,Weibo Gaming,Crisp,,China,1998-08-20,0,China
6124,Weibo Gaming,Daeny,,South Korea,1993-02-10,0,China
6125,Weibo Gaming,fly,,South Korea,1987-09-21,0,China
6126,Weibo Gaming,Juni,,South Korea,,0,China
6127,Weibo Gaming,Karsa,,Taiwan,1997-02-14,0,China
6128,Weibo Gaming,Light,,China,2001-02-21,0,China
6129,Weibo Gaming,Medusa,,China,,0,China
6130,Weibo Gaming,Rui,,China,,0,China
6131,Weibo Gaming,TheShy,,South Korea,1999-11-11,0,China
6132,Weibo Gaming,Tselin,,China,,0,China
6133,Weibo Gaming,Weiwei,,China,2000-08-14,0,China
6134,Weibo Gaming,Xiaohu,,China,1998-01-28,0,China
6135,Weibo Gaming Youth Team,Ash,,China,,0,China
6136,Weibo Gaming Youth Team,bkr,,China,,0,China
6137,Weibo Gaming Youth Team,Colour,,China,,0,China
6138,Weibo Gaming Youth Team,Daisy,,China,2004-04-02,0,China
6139,Weibo Gaming Youth Team,forse,,China,,0,China
6140,Weibo Gaming Youth Team,think,,China,,0,China
6141,Weibo Gaming Youth Team,XBear,,China,,0,China
6142,Weibo Gaming Youth Team,Xiaobudong,,China,,0,China
6143,Weibo Gaming Youth Team,XiaoLv,,China,,0,China
6144,Weibo Gaming Youth Team,xiaomuma,,China,,0,China
6145,Weibo Gaming Youth Team,ZFF,,China,,0,China
6146,Weibo Gaming Youth Team,ZJJ,,China,,0,China
6147,WeSports,dejan1,,Germany,1999-06-20,0,EMEA
6148,WeSports,Densi,,Germany,2003-06-03,0,EMEA
6149,WeSports,fill or feed,,Switzerland,1999-09-06,0,EMEA
6150,WeSports,Nsurr,France,,,0,EMEA
6151,WeSports,Pak,,France,2000-11-11,0,EMEA
6152,WeSports,Tsuneo,,Switzerland,2001-02-08,0,EMEA
6153,White Dragons,Alternative,,Portugal,,0,EMEA
6154,White Dragons,Calmsky,,Portugal,,0,EMEA
6155,White Dragons,Caucha,,Portugal,2001-03-08,0,EMEA
6156,White Dragons,D4SH,,Portugal,2003-03-01,0,EMEA
6157,White Dragons,Noma,,Portugal,2001-01-01,0,EMEA
6158,White Dragons,Redfernal,,Portugal,2003-12-15,0,EMEA
6159,White Dragons,Worst,,Portugal,,0,EMEA
6160,Wild Panthers Esports,Artoria,,France,2002-12-17,0,EMEA
6161,Wild Panthers Esports,Jojomojo,,Cyprus,,0,EMEA
6162,Wild Panthers Esports,Lauxio,,Slovenia,,0,EMEA
6163,Wild Panthers Esports,Lunisolar,,Greece,,0,EMEA
6164,Wild Panthers Esports,N3znamy,,Slovakia,,0,EMEA
6165,Wild Panthers Esports,Papil,,Greece,2002-12-19,0,EMEA
6166,Wild Panthers Esports,Ralf,Greece,Albania,2001-08-13,0,EMEA
6167,Wild Panthers Esports,RammQ,,Greece,,0,EMEA
6168,Wild Panthers Esports,StratosFan,,Greece,2002-10-24,0,EMEA
6169,Wild Panthers Esports,Youca,,Germany,,0,EMEA
6170,Wildcard Gaming,Duoking1,,Canada,,0,North America
6171,Wildcard Gaming,Griffin,,United States,1997-09-11,0,North America
6172,Wildcard Gaming,Lens,"Turkey,United States",Turkey,,0,North America
6173,Wildcard Gaming,MooseHater,,United States,2001-01-01,0,North America
6174,Wildcard Gaming,Soligo,,United States,1997-12-15,0,North America
6175,Wildcard Gaming,Sulpan,,United States,,0,North America
6176,Wildcard Gaming,Taco,,United States,,0,North America
6177,Winthrop University,Avano,,United States,,0,North America
6178,Winthrop University,Bo,,United States,,0,North America
6179,Winthrop University,Conveying,,United States,2004-02-12,0,North America
6180,Winthrop University,Denathor,,United States,,0,North America
6181,Winthrop University,Dheinzen2,,United States,,0,North America
6182,Winthrop University,donbray,,United States,2003-08-14,0,North America
6183,Winthrop University,FrostForest,,United States,2000-09-30,0,North America
6184,Winthrop University,Kenji,,Brazil,,0,North America
6185,Winthrop University,Mabud,,United States,,0,North America
6186,Winthrop University,Mobility,,United States,,0,North America
6187,Winthrop University,Paralisys,,United States,,0,North America
6188,Winthrop University,Rhyle,,United States,,0,North America
6189,Winthrop University,ZKG,,United States,,0,North America
6190,Wizards,Alonshot,,Spain,,0,EMEA
6191,Wizards,Anonpsycko,,Greece,1994-08-29,0,EMEA
6192,Wizards,DahVys,,Spain,,0,EMEA
6193,Wizards,IceBreaker,,Greece,1999-05-03,0,EMEA
6194,Wizards,Lindgarde,,Sweden,2004-08-26,0,EMEA
6195,Wizards,Lopon,,Spain,2001-09-15,0,EMEA
6196,Wizards,Simpy,,Spain,,0,EMEA
6197,Wizards,Tsiperakos,,Greece,2002-09-27,0,EMEA
6198,WLGaming Esports,Bananitoo,,Greece,1998-02-11,0,EMEA
6199,WLGaming Esports,Banderas,"Norway,Spain",Norway,2001-11-12,0,EMEA
6200,WLGaming Esports,Bruness,,Poland,2000-06-24,0,EMEA
6201,WLGaming Esports,ESCIK,,Poland,2002-04-11,0,EMEA
6202,WLGaming Esports,Hajima,,Poland,1997-08-18,0,EMEA
6203,WLGaming Esports,Pun1sher,,Greece,1999-03-04,0,EMEA
6204,WLGaming Esports,ShadowQQ,,Greece,1991-06-05,0,EMEA
6205,WLGaming Esports,TheRock7,,Greece,1989-10-17,0,EMEA
6206,WLGaming Esports,Woolite,,Poland,1996-05-07,0,EMEA
6207,Wolf Club Esports,NegroNE,,Chile,,0,Latin America
6208,X7 Esports,Alfie,,United States,,1,Europe
6209,Xoldiers,Ethe,,Spain,2001-08-07,0,EMEA
6210,Xoldiers,Evaan,France,,2000-09-11,0,EMEA
6211,Xoldiers,JaVaaa,,Spain,1996-05-06,0,EMEA
6212,Xoldiers,numb,,Turkey,,0,EMEA
6213,Xoldiers,Shirayuki,,Spain,,0,EMEA
6214,Xoldiers,SpeedoBear,,Serbia,2000-07-12,0,EMEA
6215,Yellow Stripes,Krok,,France,1991-04-28,0,EMEA
6216,York University,Invent,,Canada,,0,North America
6217,York University,Logia,,Canada,,0,North America
6218,York University,Misha Eats,,Serbia,,0,North America
6219,York University,Sweet,,Canada,,0,North America
6220,Young Generation,BlueArcher,,Vietnam,,0,Vietnam
6221,Zenigma,BoilTheOil,,United States,,0,North America
6222,Zenigma,Dunks,,United States,,0,North America
6223,Zenigma,Kitzuo,,United States,1997-09-26,0,North America
6224,Zenigma,KoKooPuffs,,United States,,0,North America
6225,Zenigma,Kurulean,,United States,,0,North America
6226,Zenigma,Smoke,,United States,,0,North America
6227,Zenigma,XiaoDanny,,United States,,0,North America
6228,ZennIT,Brad,,France,1998-11-17,0,EMEA
6229,ZennIT,Grindyzer,,Belgium,2001-05-09,0,EMEA
6230,ZennIT,PTS,,Belgium,1997-10-02,0,EMEA
6231,ZennIT,Radiant,,France,1998-07-20,0,EMEA
6232,ZennIT,Shoganaî,,Belgium,1998-05-14,0,EMEA
